"","geo","date","hits","keyword","time","gprop","category","Country.Region"
"1","BE",2020-04-27,100,"coronavirus","today 3-m","web",0,"Belgium"
"2","BE",2020-04-28,98,"coronavirus","today 3-m","web",0,"Belgium"
"3","BE",2020-04-29,91,"coronavirus","today 3-m","web",0,"Belgium"
"4","BE",2020-04-30,77,"coronavirus","today 3-m","web",0,"Belgium"
"5","BE",2020-05-01,87,"coronavirus","today 3-m","web",0,"Belgium"
"6","BE",2020-05-02,93,"coronavirus","today 3-m","web",0,"Belgium"
"7","BE",2020-05-03,98,"coronavirus","today 3-m","web",0,"Belgium"
"8","BE",2020-05-04,89,"coronavirus","today 3-m","web",0,"Belgium"
"9","BE",2020-05-05,85,"coronavirus","today 3-m","web",0,"Belgium"
"10","BE",2020-05-06,95,"coronavirus","today 3-m","web",0,"Belgium"
"11","BE",2020-05-07,79,"coronavirus","today 3-m","web",0,"Belgium"
"12","BE",2020-05-08,85,"coronavirus","today 3-m","web",0,"Belgium"
"13","BE",2020-05-09,81,"coronavirus","today 3-m","web",0,"Belgium"
"14","BE",2020-05-10,75,"coronavirus","today 3-m","web",0,"Belgium"
"15","BE",2020-05-11,71,"coronavirus","today 3-m","web",0,"Belgium"
"16","BE",2020-05-12,72,"coronavirus","today 3-m","web",0,"Belgium"
"17","BE",2020-05-13,80,"coronavirus","today 3-m","web",0,"Belgium"
"18","BE",2020-05-14,68,"coronavirus","today 3-m","web",0,"Belgium"
"19","BE",2020-05-15,71,"coronavirus","today 3-m","web",0,"Belgium"
"20","BE",2020-05-16,71,"coronavirus","today 3-m","web",0,"Belgium"
"21","BE",2020-05-17,74,"coronavirus","today 3-m","web",0,"Belgium"
"22","BE",2020-05-18,69,"coronavirus","today 3-m","web",0,"Belgium"
"23","BE",2020-05-19,58,"coronavirus","today 3-m","web",0,"Belgium"
"24","BE",2020-05-20,54,"coronavirus","today 3-m","web",0,"Belgium"
"25","BE",2020-05-21,61,"coronavirus","today 3-m","web",0,"Belgium"
"26","BE",2020-05-22,60,"coronavirus","today 3-m","web",0,"Belgium"
"27","BE",2020-05-23,54,"coronavirus","today 3-m","web",0,"Belgium"
"28","BE",2020-05-24,55,"coronavirus","today 3-m","web",0,"Belgium"
"29","BE",2020-05-25,48,"coronavirus","today 3-m","web",0,"Belgium"
"30","BE",2020-05-26,57,"coronavirus","today 3-m","web",0,"Belgium"
"31","BE",2020-05-27,52,"coronavirus","today 3-m","web",0,"Belgium"
"32","BE",2020-05-28,58,"coronavirus","today 3-m","web",0,"Belgium"
"33","BE",2020-05-29,50,"coronavirus","today 3-m","web",0,"Belgium"
"34","BE",2020-05-30,51,"coronavirus","today 3-m","web",0,"Belgium"
"35","BE",2020-05-31,52,"coronavirus","today 3-m","web",0,"Belgium"
"36","BE",2020-06-01,48,"coronavirus","today 3-m","web",0,"Belgium"
"37","BE",2020-06-02,48,"coronavirus","today 3-m","web",0,"Belgium"
"38","BE",2020-06-03,55,"coronavirus","today 3-m","web",0,"Belgium"
"39","BE",2020-06-04,43,"coronavirus","today 3-m","web",0,"Belgium"
"40","BE",2020-06-05,42,"coronavirus","today 3-m","web",0,"Belgium"
"41","BE",2020-06-06,44,"coronavirus","today 3-m","web",0,"Belgium"
"42","BE",2020-06-07,43,"coronavirus","today 3-m","web",0,"Belgium"
"43","BE",2020-06-08,38,"coronavirus","today 3-m","web",0,"Belgium"
"44","BE",2020-06-09,40,"coronavirus","today 3-m","web",0,"Belgium"
"45","BE",2020-06-10,41,"coronavirus","today 3-m","web",0,"Belgium"
"46","BE",2020-06-11,43,"coronavirus","today 3-m","web",0,"Belgium"
"47","BE",2020-06-12,36,"coronavirus","today 3-m","web",0,"Belgium"
"48","BE",2020-06-13,39,"coronavirus","today 3-m","web",0,"Belgium"
"49","BE",2020-06-14,44,"coronavirus","today 3-m","web",0,"Belgium"
"50","BE",2020-06-15,36,"coronavirus","today 3-m","web",0,"Belgium"
"51","BE",2020-06-16,37,"coronavirus","today 3-m","web",0,"Belgium"
"52","BE",2020-06-17,38,"coronavirus","today 3-m","web",0,"Belgium"
"53","BE",2020-06-18,42,"coronavirus","today 3-m","web",0,"Belgium"
"54","BE",2020-06-19,37,"coronavirus","today 3-m","web",0,"Belgium"
"55","BE",2020-06-20,38,"coronavirus","today 3-m","web",0,"Belgium"
"56","BE",2020-06-21,47,"coronavirus","today 3-m","web",0,"Belgium"
"57","BE",2020-06-22,42,"coronavirus","today 3-m","web",0,"Belgium"
"58","BE",2020-06-23,46,"coronavirus","today 3-m","web",0,"Belgium"
"59","BE",2020-06-24,39,"coronavirus","today 3-m","web",0,"Belgium"
"60","BE",2020-06-25,33,"coronavirus","today 3-m","web",0,"Belgium"
"61","BE",2020-06-26,33,"coronavirus","today 3-m","web",0,"Belgium"
"62","BE",2020-06-27,35,"coronavirus","today 3-m","web",0,"Belgium"
"63","BE",2020-06-28,36,"coronavirus","today 3-m","web",0,"Belgium"
"64","BE",2020-06-29,33,"coronavirus","today 3-m","web",0,"Belgium"
"65","BE",2020-06-30,35,"coronavirus","today 3-m","web",0,"Belgium"
"66","BE",2020-07-01,35,"coronavirus","today 3-m","web",0,"Belgium"
"67","BE",2020-07-02,32,"coronavirus","today 3-m","web",0,"Belgium"
"68","BE",2020-07-03,31,"coronavirus","today 3-m","web",0,"Belgium"
"69","BE",2020-07-04,31,"coronavirus","today 3-m","web",0,"Belgium"
"70","BE",2020-07-05,37,"coronavirus","today 3-m","web",0,"Belgium"
"71","BE",2020-07-06,36,"coronavirus","today 3-m","web",0,"Belgium"
"72","BE",2020-07-07,38,"coronavirus","today 3-m","web",0,"Belgium"
"73","BE",2020-07-08,42,"coronavirus","today 3-m","web",0,"Belgium"
"74","BE",2020-07-09,44,"coronavirus","today 3-m","web",0,"Belgium"
"75","BE",2020-07-10,44,"coronavirus","today 3-m","web",0,"Belgium"
"76","BE",2020-07-11,39,"coronavirus","today 3-m","web",0,"Belgium"
"77","BE",2020-07-12,41,"coronavirus","today 3-m","web",0,"Belgium"
"78","BE",2020-07-13,44,"coronavirus","today 3-m","web",0,"Belgium"
"79","BE",2020-07-14,39,"coronavirus","today 3-m","web",0,"Belgium"
"80","BE",2020-07-15,40,"coronavirus","today 3-m","web",0,"Belgium"
"81","BE",2020-07-16,43,"coronavirus","today 3-m","web",0,"Belgium"
"82","BE",2020-07-17,52,"coronavirus","today 3-m","web",0,"Belgium"
"83","BE",2020-07-18,59,"coronavirus","today 3-m","web",0,"Belgium"
"84","BE",2020-07-19,62,"coronavirus","today 3-m","web",0,"Belgium"
"85","BE",2020-07-20,52,"coronavirus","today 3-m","web",0,"Belgium"
"86","BE",2020-07-21,44,"coronavirus","today 3-m","web",0,"Belgium"
"87","BE",2020-07-22,54,"coronavirus","today 3-m","web",0,"Belgium"
"88","BE",2020-07-23,64,"coronavirus","today 3-m","web",0,"Belgium"
"89","BE",2020-07-24,58,"coronavirus","today 3-m","web",0,"Belgium"
"90","BE",2020-07-25,63,"coronavirus","today 3-m","web",0,"Belgium"
"91","CH",2020-04-27,81,"coronavirus","today 3-m","web",0,"Switzerland"
"92","CH",2020-04-28,75,"coronavirus","today 3-m","web",0,"Switzerland"
"93","CH",2020-04-29,100,"coronavirus","today 3-m","web",0,"Switzerland"
"94","CH",2020-04-30,68,"coronavirus","today 3-m","web",0,"Switzerland"
"95","CH",2020-05-01,78,"coronavirus","today 3-m","web",0,"Switzerland"
"96","CH",2020-05-02,83,"coronavirus","today 3-m","web",0,"Switzerland"
"97","CH",2020-05-03,83,"coronavirus","today 3-m","web",0,"Switzerland"
"98","CH",2020-05-04,73,"coronavirus","today 3-m","web",0,"Switzerland"
"99","CH",2020-05-05,73,"coronavirus","today 3-m","web",0,"Switzerland"
"100","CH",2020-05-06,71,"coronavirus","today 3-m","web",0,"Switzerland"
"101","CH",2020-05-07,67,"coronavirus","today 3-m","web",0,"Switzerland"
"102","CH",2020-05-08,73,"coronavirus","today 3-m","web",0,"Switzerland"
"103","CH",2020-05-09,73,"coronavirus","today 3-m","web",0,"Switzerland"
"104","CH",2020-05-10,79,"coronavirus","today 3-m","web",0,"Switzerland"
"105","CH",2020-05-11,67,"coronavirus","today 3-m","web",0,"Switzerland"
"106","CH",2020-05-12,62,"coronavirus","today 3-m","web",0,"Switzerland"
"107","CH",2020-05-13,62,"coronavirus","today 3-m","web",0,"Switzerland"
"108","CH",2020-05-14,62,"coronavirus","today 3-m","web",0,"Switzerland"
"109","CH",2020-05-15,63,"coronavirus","today 3-m","web",0,"Switzerland"
"110","CH",2020-05-16,74,"coronavirus","today 3-m","web",0,"Switzerland"
"111","CH",2020-05-17,68,"coronavirus","today 3-m","web",0,"Switzerland"
"112","CH",2020-05-18,62,"coronavirus","today 3-m","web",0,"Switzerland"
"113","CH",2020-05-19,49,"coronavirus","today 3-m","web",0,"Switzerland"
"114","CH",2020-05-20,48,"coronavirus","today 3-m","web",0,"Switzerland"
"115","CH",2020-05-21,47,"coronavirus","today 3-m","web",0,"Switzerland"
"116","CH",2020-05-22,45,"coronavirus","today 3-m","web",0,"Switzerland"
"117","CH",2020-05-23,42,"coronavirus","today 3-m","web",0,"Switzerland"
"118","CH",2020-05-24,49,"coronavirus","today 3-m","web",0,"Switzerland"
"119","CH",2020-05-25,41,"coronavirus","today 3-m","web",0,"Switzerland"
"120","CH",2020-05-26,40,"coronavirus","today 3-m","web",0,"Switzerland"
"121","CH",2020-05-27,46,"coronavirus","today 3-m","web",0,"Switzerland"
"122","CH",2020-05-28,37,"coronavirus","today 3-m","web",0,"Switzerland"
"123","CH",2020-05-29,44,"coronavirus","today 3-m","web",0,"Switzerland"
"124","CH",2020-05-30,41,"coronavirus","today 3-m","web",0,"Switzerland"
"125","CH",2020-05-31,40,"coronavirus","today 3-m","web",0,"Switzerland"
"126","CH",2020-06-01,39,"coronavirus","today 3-m","web",0,"Switzerland"
"127","CH",2020-06-02,36,"coronavirus","today 3-m","web",0,"Switzerland"
"128","CH",2020-06-03,35,"coronavirus","today 3-m","web",0,"Switzerland"
"129","CH",2020-06-04,33,"coronavirus","today 3-m","web",0,"Switzerland"
"130","CH",2020-06-05,33,"coronavirus","today 3-m","web",0,"Switzerland"
"131","CH",2020-06-06,35,"coronavirus","today 3-m","web",0,"Switzerland"
"132","CH",2020-06-07,34,"coronavirus","today 3-m","web",0,"Switzerland"
"133","CH",2020-06-08,29,"coronavirus","today 3-m","web",0,"Switzerland"
"134","CH",2020-06-09,31,"coronavirus","today 3-m","web",0,"Switzerland"
"135","CH",2020-06-10,30,"coronavirus","today 3-m","web",0,"Switzerland"
"136","CH",2020-06-11,32,"coronavirus","today 3-m","web",0,"Switzerland"
"137","CH",2020-06-12,32,"coronavirus","today 3-m","web",0,"Switzerland"
"138","CH",2020-06-13,34,"coronavirus","today 3-m","web",0,"Switzerland"
"139","CH",2020-06-14,34,"coronavirus","today 3-m","web",0,"Switzerland"
"140","CH",2020-06-15,32,"coronavirus","today 3-m","web",0,"Switzerland"
"141","CH",2020-06-16,32,"coronavirus","today 3-m","web",0,"Switzerland"
"142","CH",2020-06-17,34,"coronavirus","today 3-m","web",0,"Switzerland"
"143","CH",2020-06-18,31,"coronavirus","today 3-m","web",0,"Switzerland"
"144","CH",2020-06-19,32,"coronavirus","today 3-m","web",0,"Switzerland"
"145","CH",2020-06-20,33,"coronavirus","today 3-m","web",0,"Switzerland"
"146","CH",2020-06-21,34,"coronavirus","today 3-m","web",0,"Switzerland"
"147","CH",2020-06-22,33,"coronavirus","today 3-m","web",0,"Switzerland"
"148","CH",2020-06-23,33,"coronavirus","today 3-m","web",0,"Switzerland"
"149","CH",2020-06-24,39,"coronavirus","today 3-m","web",0,"Switzerland"
"150","CH",2020-06-25,45,"coronavirus","today 3-m","web",0,"Switzerland"
"151","CH",2020-06-26,46,"coronavirus","today 3-m","web",0,"Switzerland"
"152","CH",2020-06-27,48,"coronavirus","today 3-m","web",0,"Switzerland"
"153","CH",2020-06-28,52,"coronavirus","today 3-m","web",0,"Switzerland"
"154","CH",2020-06-29,46,"coronavirus","today 3-m","web",0,"Switzerland"
"155","CH",2020-06-30,41,"coronavirus","today 3-m","web",0,"Switzerland"
"156","CH",2020-07-01,65,"coronavirus","today 3-m","web",0,"Switzerland"
"157","CH",2020-07-02,59,"coronavirus","today 3-m","web",0,"Switzerland"
"158","CH",2020-07-03,57,"coronavirus","today 3-m","web",0,"Switzerland"
"159","CH",2020-07-04,58,"coronavirus","today 3-m","web",0,"Switzerland"
"160","CH",2020-07-05,52,"coronavirus","today 3-m","web",0,"Switzerland"
"161","CH",2020-07-06,48,"coronavirus","today 3-m","web",0,"Switzerland"
"162","CH",2020-07-07,48,"coronavirus","today 3-m","web",0,"Switzerland"
"163","CH",2020-07-08,47,"coronavirus","today 3-m","web",0,"Switzerland"
"164","CH",2020-07-09,43,"coronavirus","today 3-m","web",0,"Switzerland"
"165","CH",2020-07-10,44,"coronavirus","today 3-m","web",0,"Switzerland"
"166","CH",2020-07-11,42,"coronavirus","today 3-m","web",0,"Switzerland"
"167","CH",2020-07-12,43,"coronavirus","today 3-m","web",0,"Switzerland"
"168","CH",2020-07-13,42,"coronavirus","today 3-m","web",0,"Switzerland"
"169","CH",2020-07-14,40,"coronavirus","today 3-m","web",0,"Switzerland"
"170","CH",2020-07-15,36,"coronavirus","today 3-m","web",0,"Switzerland"
"171","CH",2020-07-16,39,"coronavirus","today 3-m","web",0,"Switzerland"
"172","CH",2020-07-17,38,"coronavirus","today 3-m","web",0,"Switzerland"
"173","CH",2020-07-18,38,"coronavirus","today 3-m","web",0,"Switzerland"
"174","CH",2020-07-19,42,"coronavirus","today 3-m","web",0,"Switzerland"
"175","CH",2020-07-20,35,"coronavirus","today 3-m","web",0,"Switzerland"
"176","CH",2020-07-21,32,"coronavirus","today 3-m","web",0,"Switzerland"
"177","CH",2020-07-22,35,"coronavirus","today 3-m","web",0,"Switzerland"
"178","CH",2020-07-23,31,"coronavirus","today 3-m","web",0,"Switzerland"
"179","CH",2020-07-24,35,"coronavirus","today 3-m","web",0,"Switzerland"
"180","CH",2020-07-25,34,"coronavirus","today 3-m","web",0,"Switzerland"
"181","DE",2020-04-27,91,"coronavirus","today 3-m","web",0,"Germany"
"182","DE",2020-04-28,89,"coronavirus","today 3-m","web",0,"Germany"
"183","DE",2020-04-29,90,"coronavirus","today 3-m","web",0,"Germany"
"184","DE",2020-04-30,63,"coronavirus","today 3-m","web",0,"Germany"
"185","DE",2020-05-01,93,"coronavirus","today 3-m","web",0,"Germany"
"186","DE",2020-05-02,91,"coronavirus","today 3-m","web",0,"Germany"
"187","DE",2020-05-03,95,"coronavirus","today 3-m","web",0,"Germany"
"188","DE",2020-05-04,83,"coronavirus","today 3-m","web",0,"Germany"
"189","DE",2020-05-05,83,"coronavirus","today 3-m","web",0,"Germany"
"190","DE",2020-05-06,97,"coronavirus","today 3-m","web",0,"Germany"
"191","DE",2020-05-07,80,"coronavirus","today 3-m","web",0,"Germany"
"192","DE",2020-05-08,77,"coronavirus","today 3-m","web",0,"Germany"
"193","DE",2020-05-09,88,"coronavirus","today 3-m","web",0,"Germany"
"194","DE",2020-05-10,100,"coronavirus","today 3-m","web",0,"Germany"
"195","DE",2020-05-11,82,"coronavirus","today 3-m","web",0,"Germany"
"196","DE",2020-05-12,76,"coronavirus","today 3-m","web",0,"Germany"
"197","DE",2020-05-13,69,"coronavirus","today 3-m","web",0,"Germany"
"198","DE",2020-05-14,67,"coronavirus","today 3-m","web",0,"Germany"
"199","DE",2020-05-15,66,"coronavirus","today 3-m","web",0,"Germany"
"200","DE",2020-05-16,72,"coronavirus","today 3-m","web",0,"Germany"
"201","DE",2020-05-17,72,"coronavirus","today 3-m","web",0,"Germany"
"202","DE",2020-05-18,62,"coronavirus","today 3-m","web",0,"Germany"
"203","DE",2020-05-19,52,"coronavirus","today 3-m","web",0,"Germany"
"204","DE",2020-05-20,38,"coronavirus","today 3-m","web",0,"Germany"
"205","DE",2020-05-21,41,"coronavirus","today 3-m","web",0,"Germany"
"206","DE",2020-05-22,36,"coronavirus","today 3-m","web",0,"Germany"
"207","DE",2020-05-23,38,"coronavirus","today 3-m","web",0,"Germany"
"208","DE",2020-05-24,40,"coronavirus","today 3-m","web",0,"Germany"
"209","DE",2020-05-25,38,"coronavirus","today 3-m","web",0,"Germany"
"210","DE",2020-05-26,36,"coronavirus","today 3-m","web",0,"Germany"
"211","DE",2020-05-27,36,"coronavirus","today 3-m","web",0,"Germany"
"212","DE",2020-05-28,37,"coronavirus","today 3-m","web",0,"Germany"
"213","DE",2020-05-29,36,"coronavirus","today 3-m","web",0,"Germany"
"214","DE",2020-05-30,38,"coronavirus","today 3-m","web",0,"Germany"
"215","DE",2020-05-31,39,"coronavirus","today 3-m","web",0,"Germany"
"216","DE",2020-06-01,39,"coronavirus","today 3-m","web",0,"Germany"
"217","DE",2020-06-02,34,"coronavirus","today 3-m","web",0,"Germany"
"218","DE",2020-06-03,34,"coronavirus","today 3-m","web",0,"Germany"
"219","DE",2020-06-04,32,"coronavirus","today 3-m","web",0,"Germany"
"220","DE",2020-06-05,32,"coronavirus","today 3-m","web",0,"Germany"
"221","DE",2020-06-06,32,"coronavirus","today 3-m","web",0,"Germany"
"222","DE",2020-06-07,32,"coronavirus","today 3-m","web",0,"Germany"
"223","DE",2020-06-08,32,"coronavirus","today 3-m","web",0,"Germany"
"224","DE",2020-06-09,30,"coronavirus","today 3-m","web",0,"Germany"
"225","DE",2020-06-10,28,"coronavirus","today 3-m","web",0,"Germany"
"226","DE",2020-06-11,30,"coronavirus","today 3-m","web",0,"Germany"
"227","DE",2020-06-12,29,"coronavirus","today 3-m","web",0,"Germany"
"228","DE",2020-06-13,29,"coronavirus","today 3-m","web",0,"Germany"
"229","DE",2020-06-14,30,"coronavirus","today 3-m","web",0,"Germany"
"230","DE",2020-06-15,31,"coronavirus","today 3-m","web",0,"Germany"
"231","DE",2020-06-16,40,"coronavirus","today 3-m","web",0,"Germany"
"232","DE",2020-06-17,32,"coronavirus","today 3-m","web",0,"Germany"
"233","DE",2020-06-18,31,"coronavirus","today 3-m","web",0,"Germany"
"234","DE",2020-06-19,29,"coronavirus","today 3-m","web",0,"Germany"
"235","DE",2020-06-20,34,"coronavirus","today 3-m","web",0,"Germany"
"236","DE",2020-06-21,33,"coronavirus","today 3-m","web",0,"Germany"
"237","DE",2020-06-22,33,"coronavirus","today 3-m","web",0,"Germany"
"238","DE",2020-06-23,34,"coronavirus","today 3-m","web",0,"Germany"
"239","DE",2020-06-24,35,"coronavirus","today 3-m","web",0,"Germany"
"240","DE",2020-06-25,32,"coronavirus","today 3-m","web",0,"Germany"
"241","DE",2020-06-26,31,"coronavirus","today 3-m","web",0,"Germany"
"242","DE",2020-06-27,30,"coronavirus","today 3-m","web",0,"Germany"
"243","DE",2020-06-28,30,"coronavirus","today 3-m","web",0,"Germany"
"244","DE",2020-06-29,26,"coronavirus","today 3-m","web",0,"Germany"
"245","DE",2020-06-30,26,"coronavirus","today 3-m","web",0,"Germany"
"246","DE",2020-07-01,24,"coronavirus","today 3-m","web",0,"Germany"
"247","DE",2020-07-02,25,"coronavirus","today 3-m","web",0,"Germany"
"248","DE",2020-07-03,25,"coronavirus","today 3-m","web",0,"Germany"
"249","DE",2020-07-04,28,"coronavirus","today 3-m","web",0,"Germany"
"250","DE",2020-07-05,28,"coronavirus","today 3-m","web",0,"Germany"
"251","DE",2020-07-06,25,"coronavirus","today 3-m","web",0,"Germany"
"252","DE",2020-07-07,26,"coronavirus","today 3-m","web",0,"Germany"
"253","DE",2020-07-08,26,"coronavirus","today 3-m","web",0,"Germany"
"254","DE",2020-07-09,25,"coronavirus","today 3-m","web",0,"Germany"
"255","DE",2020-07-10,24,"coronavirus","today 3-m","web",0,"Germany"
"256","DE",2020-07-11,25,"coronavirus","today 3-m","web",0,"Germany"
"257","DE",2020-07-12,27,"coronavirus","today 3-m","web",0,"Germany"
"258","DE",2020-07-13,25,"coronavirus","today 3-m","web",0,"Germany"
"259","DE",2020-07-14,24,"coronavirus","today 3-m","web",0,"Germany"
"260","DE",2020-07-15,23,"coronavirus","today 3-m","web",0,"Germany"
"261","DE",2020-07-16,23,"coronavirus","today 3-m","web",0,"Germany"
"262","DE",2020-07-17,24,"coronavirus","today 3-m","web",0,"Germany"
"263","DE",2020-07-18,26,"coronavirus","today 3-m","web",0,"Germany"
"264","DE",2020-07-19,27,"coronavirus","today 3-m","web",0,"Germany"
"265","DE",2020-07-20,23,"coronavirus","today 3-m","web",0,"Germany"
"266","DE",2020-07-21,22,"coronavirus","today 3-m","web",0,"Germany"
"267","DE",2020-07-22,22,"coronavirus","today 3-m","web",0,"Germany"
"268","DE",2020-07-23,23,"coronavirus","today 3-m","web",0,"Germany"
"269","DE",2020-07-24,25,"coronavirus","today 3-m","web",0,"Germany"
"270","DE",2020-07-25,30,"coronavirus","today 3-m","web",0,"Germany"
"271","ES",2020-04-27,91,"coronavirus","today 3-m","web",0,"Spain"
"272","ES",2020-04-28,94,"coronavirus","today 3-m","web",0,"Spain"
"273","ES",2020-04-29,90,"coronavirus","today 3-m","web",0,"Spain"
"274","ES",2020-04-30,80,"coronavirus","today 3-m","web",0,"Spain"
"275","ES",2020-05-01,91,"coronavirus","today 3-m","web",0,"Spain"
"276","ES",2020-05-02,100,"coronavirus","today 3-m","web",0,"Spain"
"277","ES",2020-05-03,95,"coronavirus","today 3-m","web",0,"Spain"
"278","ES",2020-05-04,85,"coronavirus","today 3-m","web",0,"Spain"
"279","ES",2020-05-05,84,"coronavirus","today 3-m","web",0,"Spain"
"280","ES",2020-05-06,87,"coronavirus","today 3-m","web",0,"Spain"
"281","ES",2020-05-07,85,"coronavirus","today 3-m","web",0,"Spain"
"282","ES",2020-05-08,98,"coronavirus","today 3-m","web",0,"Spain"
"283","ES",2020-05-09,86,"coronavirus","today 3-m","web",0,"Spain"
"284","ES",2020-05-10,80,"coronavirus","today 3-m","web",0,"Spain"
"285","ES",2020-05-11,72,"coronavirus","today 3-m","web",0,"Spain"
"286","ES",2020-05-12,75,"coronavirus","today 3-m","web",0,"Spain"
"287","ES",2020-05-13,74,"coronavirus","today 3-m","web",0,"Spain"
"288","ES",2020-05-14,70,"coronavirus","today 3-m","web",0,"Spain"
"289","ES",2020-05-15,76,"coronavirus","today 3-m","web",0,"Spain"
"290","ES",2020-05-16,77,"coronavirus","today 3-m","web",0,"Spain"
"291","ES",2020-05-17,73,"coronavirus","today 3-m","web",0,"Spain"
"292","ES",2020-05-18,89,"coronavirus","today 3-m","web",0,"Spain"
"293","ES",2020-05-19,70,"coronavirus","today 3-m","web",0,"Spain"
"294","ES",2020-05-20,63,"coronavirus","today 3-m","web",0,"Spain"
"295","ES",2020-05-21,62,"coronavirus","today 3-m","web",0,"Spain"
"296","ES",2020-05-22,60,"coronavirus","today 3-m","web",0,"Spain"
"297","ES",2020-05-23,62,"coronavirus","today 3-m","web",0,"Spain"
"298","ES",2020-05-24,57,"coronavirus","today 3-m","web",0,"Spain"
"299","ES",2020-05-25,51,"coronavirus","today 3-m","web",0,"Spain"
"300","ES",2020-05-26,51,"coronavirus","today 3-m","web",0,"Spain"
"301","ES",2020-05-27,49,"coronavirus","today 3-m","web",0,"Spain"
"302","ES",2020-05-28,49,"coronavirus","today 3-m","web",0,"Spain"
"303","ES",2020-05-29,45,"coronavirus","today 3-m","web",0,"Spain"
"304","ES",2020-05-30,50,"coronavirus","today 3-m","web",0,"Spain"
"305","ES",2020-05-31,47,"coronavirus","today 3-m","web",0,"Spain"
"306","ES",2020-06-01,39,"coronavirus","today 3-m","web",0,"Spain"
"307","ES",2020-06-02,35,"coronavirus","today 3-m","web",0,"Spain"
"308","ES",2020-06-03,35,"coronavirus","today 3-m","web",0,"Spain"
"309","ES",2020-06-04,32,"coronavirus","today 3-m","web",0,"Spain"
"310","ES",2020-06-05,32,"coronavirus","today 3-m","web",0,"Spain"
"311","ES",2020-06-06,35,"coronavirus","today 3-m","web",0,"Spain"
"312","ES",2020-06-07,33,"coronavirus","today 3-m","web",0,"Spain"
"313","ES",2020-06-08,28,"coronavirus","today 3-m","web",0,"Spain"
"314","ES",2020-06-09,26,"coronavirus","today 3-m","web",0,"Spain"
"315","ES",2020-06-10,28,"coronavirus","today 3-m","web",0,"Spain"
"316","ES",2020-06-11,27,"coronavirus","today 3-m","web",0,"Spain"
"317","ES",2020-06-12,26,"coronavirus","today 3-m","web",0,"Spain"
"318","ES",2020-06-13,29,"coronavirus","today 3-m","web",0,"Spain"
"319","ES",2020-06-14,29,"coronavirus","today 3-m","web",0,"Spain"
"320","ES",2020-06-15,24,"coronavirus","today 3-m","web",0,"Spain"
"321","ES",2020-06-16,27,"coronavirus","today 3-m","web",0,"Spain"
"322","ES",2020-06-17,32,"coronavirus","today 3-m","web",0,"Spain"
"323","ES",2020-06-18,30,"coronavirus","today 3-m","web",0,"Spain"
"324","ES",2020-06-19,28,"coronavirus","today 3-m","web",0,"Spain"
"325","ES",2020-06-20,30,"coronavirus","today 3-m","web",0,"Spain"
"326","ES",2020-06-21,32,"coronavirus","today 3-m","web",0,"Spain"
"327","ES",2020-06-22,28,"coronavirus","today 3-m","web",0,"Spain"
"328","ES",2020-06-23,32,"coronavirus","today 3-m","web",0,"Spain"
"329","ES",2020-06-24,31,"coronavirus","today 3-m","web",0,"Spain"
"330","ES",2020-06-25,32,"coronavirus","today 3-m","web",0,"Spain"
"331","ES",2020-06-26,32,"coronavirus","today 3-m","web",0,"Spain"
"332","ES",2020-06-27,32,"coronavirus","today 3-m","web",0,"Spain"
"333","ES",2020-06-28,32,"coronavirus","today 3-m","web",0,"Spain"
"334","ES",2020-06-29,28,"coronavirus","today 3-m","web",0,"Spain"
"335","ES",2020-06-30,26,"coronavirus","today 3-m","web",0,"Spain"
"336","ES",2020-07-01,26,"coronavirus","today 3-m","web",0,"Spain"
"337","ES",2020-07-02,25,"coronavirus","today 3-m","web",0,"Spain"
"338","ES",2020-07-03,26,"coronavirus","today 3-m","web",0,"Spain"
"339","ES",2020-07-04,34,"coronavirus","today 3-m","web",0,"Spain"
"340","ES",2020-07-05,35,"coronavirus","today 3-m","web",0,"Spain"
"341","ES",2020-07-06,32,"coronavirus","today 3-m","web",0,"Spain"
"342","ES",2020-07-07,32,"coronavirus","today 3-m","web",0,"Spain"
"343","ES",2020-07-08,33,"coronavirus","today 3-m","web",0,"Spain"
"344","ES",2020-07-09,36,"coronavirus","today 3-m","web",0,"Spain"
"345","ES",2020-07-10,38,"coronavirus","today 3-m","web",0,"Spain"
"346","ES",2020-07-11,37,"coronavirus","today 3-m","web",0,"Spain"
"347","ES",2020-07-12,44,"coronavirus","today 3-m","web",0,"Spain"
"348","ES",2020-07-13,41,"coronavirus","today 3-m","web",0,"Spain"
"349","ES",2020-07-14,39,"coronavirus","today 3-m","web",0,"Spain"
"350","ES",2020-07-15,39,"coronavirus","today 3-m","web",0,"Spain"
"351","ES",2020-07-16,39,"coronavirus","today 3-m","web",0,"Spain"
"352","ES",2020-07-17,50,"coronavirus","today 3-m","web",0,"Spain"
"353","ES",2020-07-18,51,"coronavirus","today 3-m","web",0,"Spain"
"354","ES",2020-07-19,49,"coronavirus","today 3-m","web",0,"Spain"
"355","ES",2020-07-20,45,"coronavirus","today 3-m","web",0,"Spain"
"356","ES",2020-07-21,39,"coronavirus","today 3-m","web",0,"Spain"
"357","ES",2020-07-22,36,"coronavirus","today 3-m","web",0,"Spain"
"358","ES",2020-07-23,41,"coronavirus","today 3-m","web",0,"Spain"
"359","ES",2020-07-24,42,"coronavirus","today 3-m","web",0,"Spain"
"360","ES",2020-07-25,47,"coronavirus","today 3-m","web",0,"Spain"
